,country,year,sex,age,suicides_no,population,suicides_100k,gdp_for_year,gdp_per_capita,generation
6162,Costa Rica,1997,female,55-74 years,-0.2680160286810953,-0.42841641834767596,-0.6447806037666827,-0.29813685238845955,-0.6886379264452512,Silent
6163,Costa Rica,1997,female,5-14 years,-0.2669104135026112,-0.37247352387313193,-0.6484703060705003,-0.29813685238845955,-0.6886379264452512,Millenials
6164,Costa Rica,1998,male,75+ years,-0.2613823376101906,-0.46376545929680985,0.46160298704946284,-0.2974059440718519,-0.6770268156543529,G.I. Generation
6165,Costa Rica,1998,male,25-34 years,-0.20831280904295243,-0.3949757649645208,0.283970176137104,-0.2974059440718519,-0.6770268156543529,Generation X
6166,Costa Rica,1998,male,35-54 years,-0.19393981172265878,-0.36269029566133315,0.16062869912377478,-0.2974059440718519,-0.6770268156543529,Boomers
6167,Costa Rica,1998,male,55-74 years,-0.2425868795759604,-0.42898903664300103,0.07418424514862104,-0.2974059440718519,-0.6770268156543529,Silent
6168,Costa Rica,1998,male,15-24 years,-0.2226858063632461,-0.384347510288396,-0.031235820674737267,-0.2974059440718519,-0.6770268156543529,Generation X
6169,Costa Rica,1998,female,25-34 years,-0.2602767224317064,-0.3949655624113747,-0.5356708356395068,-0.2974059440718519,-0.6770268156543529,Generation X
6170,Costa Rica,1998,female,75+ years,-0.2680160286810953,-0.46122604381874466,-0.5509567451838938,-0.2974059440718519,-0.6770268156543529,G.I. Generation
6171,Costa Rica,1998,female,15-24 years,-0.2624879527886747,-0.38692186951098656,-0.580474363614434,-0.2974059440718519,-0.6770268156543529,Generation X
6172,Costa Rica,1998,female,35-54 years,-0.2635935679671588,-0.36276196859718457,-0.613681684348792,-0.2974059440718519,-0.6770268156543529,Boomers
6173,Costa Rica,1998,male,5-14 years,-0.26469918314564295,-0.36718273487539127,-0.6242236909311277,-0.2974059440718519,-0.6770268156543529,Millenials
6174,Costa Rica,1998,female,55-74 years,-0.2680160286810953,-0.42674064899342845,-0.6458348044249163,-0.2974059440718519,-0.6770268156543529,Silent
6175,Costa Rica,1998,female,5-14 years,-0.2669104135026112,-0.37148387621795986,-0.6484703060705003,-0.2974059440718519,-0.6770268156543529,Millenials
6176,Costa Rica,1999,male,35-54 years,-0.18067242958084925,-0.3581743905750391,0.26921136692183395,-0.29700923813020225,-0.6733685204736588,Boomers
6177,Costa Rica,1999,male,25-34 years,-0.21162965457840482,-0.3947587056463374,0.22915174190895773,-0.29700923813020225,-0.6733685204736588,Generation X
6178,Costa Rica,1999,male,55-74 years,-0.239270034040508,-0.42718241954465475,0.13374658233881845,-0.29700923813020225,-0.6733685204736588,Silent
6179,Costa Rica,1999,male,75+ years,-0.2635935679671588,-0.4633808230432018,0.10053926160446063,-0.29700923813020225,-0.6733685204736588,G.I. Generation
6180,Costa Rica,1999,male,15-24 years,-0.2182633456493096,-0.38134515396132634,0.0067154030216716645,-0.29700923813020225,-0.6733685204736588,Generation X
6181,Costa Rica,1999,female,15-24 years,-0.2602767224317064,-0.3841279003319261,-0.553065146500361,-0.29700923813020225,-0.6733685204736588,Generation X
6182,Costa Rica,1999,female,25-34 years,-0.2624879527886747,-0.39461331926400545,-0.5709865576903318,-0.29700923813020225,-0.6733685204736588,Generation X
6183,Costa Rica,1999,female,35-54 years,-0.2624879527886747,-0.35799125474606647,-0.6047209787538065,-0.29700923813020225,-0.6733685204736588,Boomers
6184,Costa Rica,1999,female,55-74 years,-0.2669104135026112,-0.42491566729941915,-0.6184255873108431,-0.29700923813020225,-0.6733685204736588,Silent
6185,Costa Rica,1999,female,5-14 years,-0.2680160286810953,-0.3708584597101037,-0.6621749146275367,-0.29700923813020225,-0.6733685204736588,Millenials
6186,Costa Rica,1999,female,75+ years,-0.26912164385957943,-0.46071438577846757,-0.6753524228554566,-0.29700923813020225,-0.6733685204736588,G.I. Generation
6187,Costa Rica,1999,male,5-14 years,-0.26912164385957943,-0.36651268219752087,-0.6753524228554566,-0.29700923813020225,-0.6733685204736588,Millenials
6188,Costa Rica,2000,male,75+ years,-0.2624879527886747,-0.46298113802370316,0.21492003302280438,-0.2964920057023931,-0.6671123055269647,G.I. Generation
6189,Costa Rica,2000,male,35-54 years,-0.18398927511630164,-0.35384978336023437,0.20068832413665103,-0.2964920057023931,-0.6671123055269647,Boomers
6190,Costa Rica,2000,male,25-34 years,-0.2138408849353731,-0.39430443696750717,0.18961921722519837,-0.2964920057023931,-0.6671123055269647,Generation X
6191,Costa Rica,2000,male,15-24 years,-0.2105240393999207,-0.37856113227158333,0.08683465304742405,-0.2964920057023931,-0.6671123055269647,Generation X
6192,Costa Rica,2000,male,55-74 years,-0.2425868795759604,-0.42519088117053533,0.013567707300189996,-0.2964920057023931,-0.6671123055269647,Silent
6193,Costa Rica,2000,female,25-34 years,-0.25695987689625405,-0.39409451943652607,-0.48559630437341167,-0.2964920057023931,-0.6671123055269647,Generation X
6194,Costa Rica,2000,female,75+ years,-0.2680160286810953,-0.4601670188021791,-0.5620258520953464,-0.2964920057023931,-0.6671123055269647,G.I. Generation
6195,Costa Rica,2000,female,15-24 years,-0.2613823376101906,-0.3815555816199647,-0.5715136580194486,-0.2964920057023931,-0.6671123055269647,Generation X
6196,Costa Rica,2000,female,55-74 years,-0.26580479832412707,-0.42292387386147107,-0.5931247715132371,-0.2964920057023931,-0.6671123055269647,Silent
6197,Costa Rica,2000,female,35-54 years,-0.2635935679671588,-0.3533848020006007,-0.6189526876399599,-0.2964920057023931,-0.6671123055269647,Boomers
6198,Costa Rica,2000,female,5-14 years,-0.2680160286810953,-0.3705809502645297,-0.6621749146275367,-0.2964920057023931,-0.6671123055269647,Millenials
6199,Costa Rica,2000,male,5-14 years,-0.2680160286810953,-0.36619385241170516,-0.6627020149566536,-0.2964920057023931,-0.6671123055269647,Millenials
6200,Costa Rica,2001,male,75+ years,-0.2613823376101906,-0.46246131794090917,0.306635490289126,-0.2958307247968001,-0.6576219455654542,Silent
6201,Costa Rica,2001,male,25-34 years,-0.22047457600627784,-0.3938259372249549,0.08103654942713928,-0.2958307247968001,-0.6576219455654542,Generation X
6202,Costa Rica,2001,male,35-54 years,-0.20167911797204768,-0.35003300822827704,-0.003299503231547349,-0.2958307247968001,-0.6576219455654542,Boomers
6203,Costa Rica,2001,male,55-74 years,-0.24479810993292864,-0.4231804680730956,-0.07024124502937985,-0.2958307247968001,-0.6576219455654542,Silent
6204,Costa Rica,2001,male,15-24 years,-0.23374195814808738,-0.37611302964417576,-0.226790042777067,-0.2958307247968001,-0.6576219455654542,Millenials
6205,Costa Rica,2001,female,25-34 years,-0.2591711072532223,-0.3936751945022212,-0.5209120264242367,-0.2958307247968001,-0.6576219455654542,Generation X
6206,Costa Rica,2001,female,15-24 years,-0.2591711072532223,-0.3792498046089453,-0.545158641563609,-0.2958307247968001,-0.6576219455654542,Millenials
6207,Costa Rica,2001,female,75+ years,-0.2680160286810953,-0.4595507845921544,-0.567823955715631,-0.2958307247968001,-0.6576219455654542,Silent
6208,Costa Rica,2001,female,35-54 years,-0.2602767224317064,-0.34926271546574617,-0.5878537682220691,-0.2958307247968001,-0.6576219455654542,Boomers
6209,Costa Rica,2001,male,5-14 years,-0.26469918314564295,-0.3659472056893981,-0.6247507912602447,-0.2958307247968001,-0.6576219455654542,Millenials
6210,Costa Rica,2001,female,5-14 years,-0.2680160286810953,-0.37035215801022836,-0.6621749146275367,-0.2958307247968001,-0.6576219455654542,Millenials
6211,Costa Rica,2001,female,55-74 years,-0.26912164385957943,-0.4208971366789976,-0.6753524228554566,-0.2958307247968001,-0.6576219455654542,Silent
6212,Costa Rica,2002,male,75+ years,-0.2602767224317064,-0.46193588645388484,0.3888631416313456,-0.29542495286776266,-0.6537515753018214,Silent
6213,Costa Rica,2002,male,25-34 years,-0.20941842422143658,-0.3931109933132417,0.24443765145334465,-0.29542495286776266,-0.6537515753018214,Generation X
6214,Costa Rica,2002,male,35-54 years,-0.17624996886691274,-0.34642819113792994,0.22388073861778973,-0.29542495286776266,-0.6537515753018214,Boomers
6215,Costa Rica,2002,male,15-24 years,-0.20499596350750007,-0.3738633666754599,0.1189877731235483,-0.29542495286776266,-0.6537515753018214,Millenials
6216,Costa Rica,2002,male,55-74 years,-0.23816441886202389,-0.42096804442336305,0.061533837249818035,-0.29542495286776266,-0.6537515753018214,Silent
6217,Costa Rica,2002,female,15-24 years,-0.24922057064686515,-0.37712563304392654,-0.42023586356292947,-0.29542495286776266,-0.6537515753018214,Millenials
6218,Costa Rica,2002,female,25-34 years,-0.2602767224317064,-0.39308599705803376,-0.5393605379433244,-0.29542495286776266,-0.6537515753018214,Generation X
6219,Costa Rica,2002,female,35-54 years,-0.2591711072532223,-0.3453497812703868,-0.5799472632853173,-0.29542495286776266,-0.6537515753018214,Boomers
6220,Costa Rica,2002,female,55-74 years,-0.26580479832412707,-0.4186762959229195,-0.5999770757917554,-0.29542495286776266,-0.6537515753018214,Silent
6221,Costa Rica,2002,male,5-14 years,-0.26469918314564295,-0.3659528170936285,-0.6247507912602447,-0.29542495286776266,-0.6537515753018214,Millenials
6222,Costa Rica,2002,female,5-14 years,-0.2680160286810953,-0.37038149035052337,-0.6621749146275367,-0.29542495286776266,-0.6537515753018214,Millenials
6223,Costa Rica,2002,female,75+ years,-0.26912164385957943,-0.45891746110561005,-0.6753524228554566,-0.29542495286776266,-0.6537515753018214,Silent
6224,Costa Rica,2003,male,75+ years,-0.2547486465392858,-0.46140841445623126,0.9681464033306993,-0.2949508195812679,-0.6485557357698212,Silent
6225,Costa Rica,2003,male,55-74 years,-0.22600265189869848,-0.4186132951572423,0.30610838996000933,-0.2949508195812679,-0.6485557357698212,Silent
6226,Costa Rica,2003,male,35-54 years,-0.16851066261752387,-0.3430271700466763,0.2729010692256513,-0.2949508195812679,-0.6485557357698212,Boomers
6227,Costa Rica,2003,male,25-34 years,-0.20831280904295243,-0.39211471399852466,0.24970865474451265,-0.2949508195812679,-0.6485557357698212,Generation X
6228,Costa Rica,2003,male,15-24 years,-0.20057350279356356,-0.3718427510248741,0.15641189649084045,-0.2949508195812679,-0.6485557357698212,Millenials
6229,Costa Rica,2003,female,15-24 years,-0.23816441886202389,-0.3752215815630349,-0.2863523799672644,-0.2949508195812679,-0.6485557357698212,Millenials
6230,Costa Rica,2003,female,25-34 years,-0.2591711072532223,-0.3922662219127443,-0.5235475280698205,-0.2949508195812679,-0.6485557357698212,Generation X
6231,Costa Rica,2003,female,35-54 years,-0.25695987689625405,-0.3416459994145225,-0.5620258520953464,-0.2949508195812679,-0.6485557357698212,Boomers
6232,Costa Rica,2003,female,55-74 years,-0.26580479832412707,-0.41631134410365267,-0.6031396777664562,-0.2949508195812679,-0.6485557357698212,Silent
6233,Costa Rica,2003,female,5-14 years,-0.2669104135026112,-0.3706470117961507,-0.648997406399617,-0.2949508195812679,-0.6485557357698212,Millenials
6234,Costa Rica,2003,male,5-14 years,-0.2669104135026112,-0.36619538279467706,-0.6500516070578506,-0.2949508195812679,-0.6485557357698212,Millenials
6235,Costa Rica,2003,female,75+ years,-0.26912164385957943,-0.4582652628957454,-0.6753524228554566,-0.2949508195812679,-0.6485557357698212,Silent
6236,Costa Rica,2004,male,35-54 years,-0.1541376652972302,-0.3398095398482239,0.3820108373528272,-0.29403565227880973,-0.6343997239836573,Boomers
6237,Costa Rica,2004,male,55-74 years,-0.2226858063632461,-0.4162177356785372,0.33615310871966647,-0.29403565227880973,-0.6343997239836573,Silent
6238,Costa Rica,2004,male,25-34 years,-0.2027847331505318,-0.3908013903447925,0.3177045972005787,-0.29403565227880973,-0.6343997239836573,Generation X
6239,Costa Rica,2004,male,15-24 years,-0.19393981172265878,-0.3700774542667695,0.22124523697220594,-0.29403565227880973,-0.6343997239836573,Millenials
6240,Costa Rica,2004,male,75+ years,-0.2635935679671588,-0.4608834930968642,-0.07287674667496385,-0.29403565227880973,-0.6343997239836573,Silent
6241,Costa Rica,2004,female,25-34 years,-0.25806549207473817,-0.39116001008787804,-0.5093158191836672,-0.29403565227880973,-0.6343997239836573,Generation X
6242,Costa Rica,2004,female,15-24 years,-0.2558542617177699,-0.37357182871931,-0.5114242205001345,-0.29403565227880973,-0.6343997239836573,Millenials
6243,Costa Rica,2004,female,55-74 years,-0.2624879527886747,-0.4138887478591104,-0.5367250362977404,-0.29403565227880973,-0.6343997239836573,Silent
6244,Costa Rica,2004,female,35-54 years,-0.2558542617177699,-0.3381416774726646,-0.5546464474877113,-0.29403565227880973,-0.6343997239836573,Boomers
6245,Costa Rica,2004,female,75+ years,-0.2680160286810953,-0.45759903617530484,-0.5820556646017845,-0.29403565227880973,-0.6343997239836573,Silent
6246,Costa Rica,2004,female,5-14 years,-0.26580479832412707,-0.37113928498545024,-0.6352927978425804,-0.29403565227880973,-0.6343997239836573,Millenials
6247,Costa Rica,2004,male,5-14 years,-0.2669104135026112,-0.36667311734574337,-0.6500516070578506,-0.29403565227880973,-0.6343997239836573,Millenials
6248,Costa Rica,2005,male,35-54 years,-0.16077135636813497,-0.33675362011713716,0.29872898535237424,-0.2930597747020659,-0.6193954118657383,Boomers
6249,Costa Rica,2005,male,55-74 years,-0.23042511261263499,-0.41383569458275066,0.13321948200970166,-0.2930597747020659,-0.6193954118657383,Silent
6250,Costa Rica,2005,male,25-34 years,-0.21605211529234133,-0.38915954447975576,0.10317476325004453,-0.2930597747020659,-0.6193954118657383,Generation X
6251,Costa Rica,2005,male,15-24 years,-0.22047457600627784,-0.36858431061383723,-0.10344856576373776,-0.2930597747020659,-0.6193954118657383,Millenials
6252,Costa Rica,2005,male,75+ years,-0.26469918314564295,-0.4603562761630393,-0.21519383553649754,-0.2930597747020659,-0.6193954118657383,Silent
6253,Costa Rica,2005,female,15-24 years,-0.2536430313608017,-0.3721957593637293,-0.4866505050316452,-0.2930597747020659,-0.6193954118657383,Millenials
6254,Costa Rica,2005,female,35-54 years,-0.2514318010038334,-0.33482304199806573,-0.5188036251077695,-0.2930597747020659,-0.6193954118657383,Boomers
6255,Costa Rica,2005,female,25-34 years,-0.2613823376101906,-0.3897398146899404,-0.5609716514371128,-0.2930597747020659,-0.6193954118657383,Generation X
6256,Costa Rica,2005,female,55-74 years,-0.2669104135026112,-0.4114536534869641,-0.6310759952096461,-0.2930597747020659,-0.6193954118657383,Silent
6257,Costa Rica,2005,female,5-14 years,-0.2669104135026112,-0.37186162574819437,-0.6484703060705003,-0.2930597747020659,-0.6193954118657383,Millenials
6258,Costa Rica,2005,male,5-14 years,-0.2669104135026112,-0.3673926524063723,-0.6495245067287337,-0.2930597747020659,-0.6193954118657383,Millenials
6259,Costa Rica,2005,female,75+ years,-0.26912164385957943,-0.4569121492847434,-0.6753524228554566,-0.2930597747020659,-0.6193954118657383,Silent
6260,Costa Rica,2006,male,35-54 years,-0.1331309769060318,-0.33383517978969424,0.5211653242396602,-0.29124283614531055,-0.5884854685274107,Boomers
6261,Costa Rica,2006,male,25-34 years,-0.20167911797204768,-0.38710883129738893,0.29029538008650557,-0.29124283614531055,-0.5884854685274107,Generation X
6262,Costa Rica,2006,male,55-74 years,-0.22821388225566674,-0.41160720191181294,0.14797829122497178,-0.29124283614531055,-0.5884854685274107,Silent
6263,Costa Rica,2006,male,15-24 years,-0.19946788761507941,-0.3672444603219252,0.13269238168058486,-0.29124283614531055,-0.5884854685274107,Millenials
6264,Costa Rica,2006,male,75+ years,-0.2635935679671588,-0.45973111471901185,-0.12927648189046057,-0.29124283614531055,-0.5884854685274107,Silent
6265,Costa Rica,2006,female,15-24 years,-0.24922057064686515,-0.3709431409012164,-0.43604887343643317,-0.29124283614531055,-0.5884854685274107,Millenials
6266,Costa Rica,2006,female,75+ years,-0.2669104135026112,-0.45617271924547953,-0.5061532172089666,-0.29124283614531055,-0.5884854685274107,Silent
6267,Costa Rica,2006,female,25-34 years,-0.25806549207473817,-0.38795487801702955,-0.5156410231330688,-0.29124283614531055,-0.5884854685274107,Generation X
6268,Costa Rica,2006,female,35-54 years,-0.2536430313608017,-0.3316571897568298,-0.5414689392597914,-0.29124283614531055,-0.5884854685274107,Boomers
6269,Costa Rica,2006,female,55-74 years,-0.2624879527886747,-0.4091014548591299,-0.5472670428800762,-0.29124283614531055,-0.5884854685274107,Silent
6270,Costa Rica,2006,male,5-14 years,-0.2624879527886747,-0.36809994440322596,-0.5978686744752882,-0.29124283614531055,-0.5884854685274107,Millenials
6271,Costa Rica,2006,female,5-14 years,-0.2635935679671588,-0.37256866268121935,-0.6078835807285073,-0.29124283614531055,-0.5884854685274107,Millenials
6272,Costa Rica,2007,male,35-54 years,-0.169616277796008,-0.3311723134185612,0.18382111360491368,-0.28840008794967076,-0.538382730183123,Boomers
6273,Costa Rica,2007,male,25-34 years,-0.2105240393999207,-0.3847617339461278,0.14112598694645354,-0.28840008794967076,-0.538382730183123,Generation X
6274,Costa Rica,2007,male,55-74 years,-0.23374195814808738,-0.40941824413431643,0.011459305983722782,-0.28840008794967076,-0.538382730183123,Silent
6275,Costa Rica,2007,male,15-24 years,-0.2182633456493096,-0.36627521777304534,-0.09079815786493475,-0.28840008794967076,-0.538382730183123,Millenials
6276,Costa Rica,2007,male,75+ years,-0.26469918314564295,-0.4591253381259619,-0.25894316285319124,-0.28840008794967076,-0.538382730183123,Silent
6277,Costa Rica,2007,female,15-24 years,-0.2470093402898969,-0.37005016243710365,-0.4118022582970608,-0.28840008794967076,-0.538382730183123,Millenials
6278,Costa Rica,2007,female,25-34 years,-0.25695987689625405,-0.3858806989624267,-0.5035177155633825,-0.28840008794967076,-0.538382730183123,Generation X
6279,Costa Rica,2007,female,35-54 years,-0.2591711072532223,-0.32877853938665663,-0.59101637019677,-0.28840008794967076,-0.538382730183123,Boomers
6280,Costa Rica,2007,female,55-74 years,-0.26580479832412707,-0.4067589486567845,-0.613681684348792,-0.28840008794967076,-0.538382730183123,Silent
6281,Costa Rica,2007,female,5-14 years,-0.2680160286810953,-0.3735873876128578,-0.66164781429842,-0.28840008794967076,-0.538382730183123,Generation Z
6282,Costa Rica,2007,male,5-14 years,-0.2680160286810953,-0.36913422822841224,-0.6621749146275367,-0.28840008794967076,-0.538382730183123,Generation Z
6283,Costa Rica,2007,female,75+ years,-0.26912164385957943,-0.4554401759295893,-0.6753524228554566,-0.28840008794967076,-0.538382730183123,Silent
6284,Costa Rica,2008,male,35-54 years,-0.15745451083268258,-0.3286867164083417,0.2718468685674178,-0.28574558990618626,-0.4929986624342233,Boomers
6285,Costa Rica,2008,male,15-24 years,-0.21162965457840482,-0.365616898031293,-0.01858541277593426,-0.28574558990618626,-0.4929986624342233,Millenials
6286,Costa Rica,2008,male,55-74 years,-0.2348475733265715,-0.4071678159741146,-0.0328171216620877,-0.28574558990618626,-0.4929986624342233,Silent
6287,Costa Rica,2008,male,25-34 years,-0.22710826707718262,-0.3822348165956666,-0.10661116773843854,-0.28574558990618626,-0.4929986624342233,Generation X
6288,Costa Rica,2008,male,75+ years,-0.26469918314564295,-0.4585251729371424,-0.27739167437227896,-0.28574558990618626,-0.4929986624342233,Silent
6289,Costa Rica,2008,female,75+ years,-0.2669104135026112,-0.45469921550735354,-0.5203849260951199,-0.28574558990618626,-0.4929986624342233,Silent
6290,Costa Rica,2008,female,15-24 years,-0.2591711072532223,-0.3694642808226887,-0.5572819491332953,-0.28574558990618626,-0.4929986624342233,Millenials
6291,Costa Rica,2008,female,55-74 years,-0.2635935679671588,-0.4043345669654416,-0.5762575609814997,-0.28574558990618626,-0.4929986624342233,Silent
6292,Costa Rica,2008,female,35-54 years,-0.25806549207473817,-0.3261105717389505,-0.5831098652600181,-0.28574558990618626,-0.4929986624342233,Boomers
6293,Costa Rica,2008,female,25-34 years,-0.2624879527886747,-0.3836200682490788,-0.5841640659182517,-0.28574558990618626,-0.4929986624342233,Generation X
6294,Costa Rica,2008,female,5-14 years,-0.2669104135026112,-0.37486168650080615,-0.6479432057413834,-0.28574558990618626,-0.4929986624342233,Generation Z
6295,Costa Rica,2008,male,5-14 years,-0.2680160286810953,-0.37044092022259945,-0.6621749146275367,-0.28574558990618626,-0.4929986624342233,Generation Z
6296,Costa Rica,2009,male,25-34 years,-0.2027847331505318,-0.3796992270750312,0.19805282249106704,-0.2857802863610203,-0.49904280229797865,Generation X
6297,Costa Rica,2009,male,35-54 years,-0.1740387385099445,-0.32625366254682464,0.11793357246531475,-0.2857802863610203,-0.49904280229797865,Boomers
6298,Costa Rica,2009,male,15-24 years,-0.21273526975688895,-0.3651730869694375,-0.033871322320321265,-0.2857802863610203,-0.49904280229797865,Millenials
6299,Costa Rica,2009,male,55-74 years,-0.23374195814808738,-0.40469777785744293,-0.03650682396590526,-0.2857802863610203,-0.49904280229797865,Silent
6300,Costa Rica,2009,male,75+ years,-0.2624879527886747,-0.4579155703866627,-0.10450276642197133,-0.2857802863610203,-0.49904280229797865,Silent
6301,Costa Rica,2009,female,25-34 years,-0.25806549207473817,-0.3813295950677785,-0.5272372303736381,-0.2857802863610203,-0.49904280229797865,Generation X
6302,Costa Rica,2009,female,15-24 years,-0.25695987689625405,-0.36909265282434184,-0.5314540330065725,-0.2857802863610203,-0.49904280229797865,Millenials
6303,Costa Rica,2009,female,35-54 years,-0.2547486465392858,-0.3235397834099611,-0.557809049462412,-0.2857802863610203,-0.49904280229797865,Boomers
6304,Costa Rica,2009,female,55-74 years,-0.2635935679671588,-0.40168215821128334,-0.5799472632853173,-0.2857802863610203,-0.49904280229797865,Silent
6305,Costa Rica,2009,female,5-14 years,-0.26580479832412707,-0.37628570785617355,-0.6331843965261132,-0.2857802863610203,-0.49904280229797865,Generation Z
6306,Costa Rica,2009,male,5-14 years,-0.2680160286810953,-0.3719072821735232,-0.6621749146275367,-0.2857802863610203,-0.49904280229797865,Generation Z
6307,Costa Rica,2009,female,75+ years,-0.26912164385957943,-0.45392866768099405,-0.6753524228554566,-0.2857802863610203,-0.49904280229797865,Silent
6308,Costa Rica,2010,male,25-34 years,-0.18730612065175403,-0.37728810870277824,0.3746314327451923,-0.2811792210462344,-0.4193555898837307,Generation X
6309,Costa Rica,2010,male,35-54 years,-0.15192643494026195,-0.3238081105577036,0.2860785774535711,-0.2811792210462344,-0.4193555898837307,Generation X
6310,Costa Rica,2010,male,55-74 years,-0.22931949743415087,-0.4019214080825595,0.014621907958423556,-0.2811792210462344,-0.4193555898837307,Silent
6311,Costa Rica,2010,male,75+ years,-0.2613823376101906,-0.4572794411980031,-0.0380881249532556,-0.2811792210462344,-0.4193555898837307,Silent
6312,Costa Rica,2010,male,15-24 years,-0.22489703672021435,-0.36489940348129324,-0.17355290953627103,-0.2811792210462344,-0.4193555898837307,Millenials
6313,Costa Rica,2010,female,25-34 years,-0.2558542617177699,-0.37913604614136626,-0.5019364145760321,-0.2811792210462344,-0.4193555898837307,Generation X
6314,Costa Rica,2010,female,35-54 years,-0.2514318010038334,-0.3210036837616684,-0.5330353339939228,-0.2811792210462344,-0.4193555898837307,Generation X
6315,Costa Rica,2010,female,15-24 years,-0.25806549207473817,-0.36888962201673436,-0.545158641563609,-0.2811792210462344,-0.4193555898837307,Millenials
6316,Costa Rica,2010,female,55-74 years,-0.2635935679671588,-0.3987203570329695,-0.5836369655891348,-0.2811792210462344,-0.4193555898837307,Silent
6317,Costa Rica,2010,male,5-14 years,-0.2635935679671588,-0.3733907334009667,-0.6073564803993904,-0.2811792210462344,-0.4193555898837307,Generation Z
6318,Costa Rica,2010,female,5-14 years,-0.26912164385957943,-0.3777232475944596,-0.6753524228554566,-0.2811792210462344,-0.4193555898837307,Generation Z
6319,Costa Rica,2010,female,75+ years,-0.26912164385957943,-0.4531094026633619,-0.6753524228554566,-0.2811792210462344,-0.4193555898837307,Silent
6320,Costa Rica,2011,male,25-34 years,-0.18951735100872227,-0.3751379206272369,0.32350270082086335,-0.2777528761890814,-0.36251946765613663,Millenials
6321,Costa Rica,2011,male,75+ years,-0.2591711072532223,-0.4565509789033713,0.10581026489562852,-0.2777528761890814,-0.36251946765613663,Silent
6322,Costa Rica,2011,male,35-54 years,-0.17514435368842862,-0.3216495053758167,0.08472625173095684,-0.2777528761890814,-0.36251946765613663,Generation X
6323,Costa Rica,2011,male,55-74 years,-0.22489703672021435,-0.3992128852860976,0.06311513823716837,-0.2777528761890814,-0.36251946765613663,Boomers
6324,Costa Rica,2011,male,15-24 years,-0.21162965457840482,-0.3649246548003299,-0.022802215408868596,-0.2777528761890814,-0.36251946765613663,Millenials
6325,Costa Rica,2011,female,15-24 years,-0.2470093402898969,-0.36894777656966715,-0.41443775994264476,-0.2777528761890814,-0.36251946765613663,Millenials
6326,Costa Rica,2011,female,55-74 years,-0.2602767224317064,-0.39575294445042525,-0.5346166349812732,-0.2777528761890814,-0.36251946765613663,Boomers
6327,Costa Rica,2011,female,35-54 years,-0.2536430313608017,-0.31877646640987395,-0.5525380461712441,-0.2777528761890814,-0.36251946765613663,Generation X
6328,Costa Rica,2011,female,25-34 years,-0.2602767224317064,-0.37718378759685933,-0.5620258520953464,-0.2777528761890814,-0.36251946765613663,Millenials
6329,Costa Rica,2011,male,5-14 years,-0.2635935679671588,-0.3747591508416878,-0.6063022797411569,-0.2777528761890814,-0.36251946765613663,Generation Z
6330,Costa Rica,2011,female,75+ years,-0.2680160286810953,-0.45225697934800496,-0.6073564803993904,-0.2777528761890814,-0.36251946765613663,Silent
6331,Costa Rica,2011,female,5-14 years,-0.2669104135026112,-0.37904626367368055,-0.646361904754033,-0.2777528761890814,-0.36251946765613663,Generation Z
6332,Costa Rica,2012,male,35-54 years,-0.16519381708207148,-0.319374080960407,0.1521950938579061,-0.27486416853835594,-0.3172414374487063,Generation X
6333,Costa Rica,2012,male,25-34 years,-0.20831280904295243,-0.37308567706189816,0.07207584383215383,-0.27486416853835594,-0.3172414374487063,Millenials
6334,Costa Rica,2012,male,15-24 years,-0.20499596350750007,-0.3650417290976814,0.05362733231306614,-0.27486416853835594,-0.3172414374487063,Millenials
6335,Costa Rica,2012,male,55-74 years,-0.22489703672021435,-0.3961970105761094,0.03359751980662802,-0.27486416853835594,-0.3172414374487063,Boomers
6336,Costa Rica,2012,male,75+ years,-0.2602767224317064,-0.45580568239604846,-0.012787309155649582,-0.27486416853835594,-0.3172414374487063,Silent
6337,Costa Rica,2012,female,35-54 years,-0.2514318010038334,-0.3164913495689754,-0.5372521366268572,-0.27486416853835594,-0.3172414374487063,Generation X
6338,Costa Rica,2012,female,15-24 years,-0.25806549207473817,-0.3690990294200582,-0.5446315412344923,-0.27486416853835594,-0.3172414374487063,Millenials
6339,Costa Rica,2012,female,55-74 years,-0.2624879527886747,-0.3924687425926945,-0.5741491596650327,-0.27486416853835594,-0.3172414374487063,Boomers
6340,Costa Rica,2012,female,25-34 years,-0.2613823376101906,-0.3752955500733442,-0.5778388619688501,-0.27486416853835594,-0.3172414374487063,Millenials
6341,Costa Rica,2012,male,5-14 years,-0.2635935679671588,-0.37588449245370303,-0.6052480790829233,-0.27486416853835594,-0.3172414374487063,Generation Z
6342,Costa Rica,2012,female,5-14 years,-0.26580479832412707,-0.38013946724328557,-0.6316030955387629,-0.27486416853835594,-0.3172414374487063,Generation Z
6343,Costa Rica,2012,female,75+ years,-0.26912164385957943,-0.4513655312668642,-0.6753524228554566,-0.27486416853835594,-0.3172414374487063,Silent
6344,Costa Rica,2013,male,25-34 years,-0.18620050547326988,-0.3711989699213549,0.32455690147909694,-0.2726193302721849,-0.28484696852980707,Millenials
6345,Costa Rica,2013,male,75+ years,-0.2558542617177699,-0.4550415111654053,0.27342816955476823,-0.2726193302721849,-0.28484696852980707,Silent
6346,Costa Rica,2013,male,55-74 years,-0.21494650011385721,-0.3929105131439208,0.15693899681995724,-0.2726193302721849,-0.28484696852980707,Boomers
